timestamp,operator_id,operator_name,zone,shift,picks_completed,picks_errors,distance_m,items_scanned,stock_accuracy,orders_processed,order_status,dock_id,reception_pallets,dispatch_pallets
2026-04-23 21:00:00,OP014,Ines Leroy,D,Afternoon,40,0,395.5,120,97.74,5,Completed,DOCK-6,7,11
2026-04-23 21:00:00,OP003,Hugo Dubois,C,Afternoon,46,2,568.2,46,98.0,3,Completed,DOCK-3,5,6
2026-04-23 21:00:00,OP013,Raphael Lefebvre,C,Afternoon,50,1,592.8,50,97.06,3,Completed,DOCK-5,2,9
2026-04-23 21:00:00,OP005,Louis Robert,E,Afternoon,50,1,504.9,150,97.02,5,Completed,DOCK-5,6,2
2026-04-23 21:00:00,OP010,Sarah Laurent,E,Afternoon,47,1,477.3,141,98.01,6,Completed,DOCK-2,0,4
2026-04-23 21:00:00,OP020,Mila Faure,E,Afternoon,40,0,393.7,120,98.47,1,Completed,DOCK-4,9,11
2026-04-23 21:00:00,OP001,Lucas Martin,A,Afternoon,41,0,511.6,123,96.94,5,Completed,DOCK-1,4,11
2026-04-23 21:00:00,OP012,Camille Michel,B,Afternoon,41,0,549.9,41,99.41,5,Completed,DOCK-4,0,11
2026-04-23 21:00:00,OP002,Emma Bernard,B,Afternoon,46,0,447.2,92,98.96,4,Completed,DOCK-2,6,5
2026-04-23 21:00:00,OP016,Jade Fournier,A,Afternoon,47,0,588.0,141,99.17,4,Completed,DOCK-8,2,1
2026-04-23 22:00:00,OP009,Jules Moreau,D,Night,43,0,501.5,86,97.13,1,Completed,DOCK-1,3,9
2026-04-23 22:00:00,OP011,Adam Simon,A,Night,40,1,398.3,80,96.73,2,Completed,DOCK-3,7,3
2026-04-23 22:00:00,OP018,Lina Bonnet,C,Night,42,1,541.5,126,98.84,2,Completed,DOCK-2,3,0
2026-04-23 22:00:00,OP005,Louis Robert,E,Night,42,2,530.6,42,97.3,8,Completed,DOCK-5,10,4
2026-04-23 22:00:00,OP003,Hugo Dubois,C,Night,39,0,502.3,39,97.17,2,Completed,DOCK-3,6,2
2026-04-23 22:00:00,OP002,Emma Bernard,B,Night,41,0,477.7,41,98.23,3,Completed,DOCK-2,8,9
2026-04-23 22:00:00,OP016,Jade Fournier,A,Night,37,0,453.0,37,97.05,4,Completed,DOCK-8,8,7
2026-04-23 22:00:00,OP020,Mila Faure,E,Night,40,0,573.6,40,96.93,2,Completed,DOCK-4,5,3
2026-04-23 22:00:00,OP001,Lucas Martin,A,Night,29,0,363.3,87,99.09,2,Completed,DOCK-1,8,9
2026-04-23 22:00:00,OP012,Camille Michel,B,Night,26,0,311.1,52,97.77,1,Completed,DOCK-4,9,3
2026-04-23 22:00:00,OP015,Tom Roux,E,Night,39,0,421.9,39,98.54,3,Delayed,DOCK-7,11,0
2026-04-23 22:00:00,OP014,Ines Leroy,D,Night,35,0,329.9,105,98.15,6,Delayed,DOCK-6,5,2
2026-04-23 23:00:00,OP007,Nathan Petit,B,Night,38,1,338.7,76,99.11,6,Completed,DOCK-7,9,5
2026-04-23 23:00:00,OP017,Liam Girard,B,Night,34,0,322.0,34,98.21,2,Completed,DOCK-1,0,11
2026-04-23 23:00:00,OP008,Lea Durand,C,Night,37,0,471.9,74,98.79,5,Completed,DOCK-8,3,6
2026-04-23 23:00:00,OP006,Manon Richard,A,Night,32,0,334.6,32,97.5,4,Completed,DOCK-6,1,4
2026-04-23 23:00:00,OP001,Lucas Martin,A,Night,26,0,289.1,26,97.48,1,Cancelled,DOCK-1,9,5
2026-04-23 23:00:00,OP015,Tom Roux,E,Night,35,1,455.4,35,98.19,1,Completed,DOCK-7,10,0
2026-04-23 23:00:00,OP005,Louis Robert,E,Night,42,0,376.3,126,97.14,1,Completed,DOCK-5,5,0
2026-04-23 23:00:00,OP012,Camille Michel,B,Night,25,0,233.8,75,98.49,1,Cancelled,DOCK-4,7,8
2026-04-24 00:00:00,OP007,Nathan Petit,B,Night,39,0,396.3,117,98.11,2,Completed,DOCK-7,7,8
2026-04-24 00:00:00,OP016,Jade Fournier,A,Night,38,1,395.2,38,96.53,4,Completed,DOCK-8,10,4
2026-04-24 00:00:00,OP003,Hugo Dubois,C,Night,40,1,532.6,80,98.7,4,Delayed,DOCK-3,2,3
2026-04-24 00:00:00,OP005,Louis Robert,E,Night,43,0,485.3,43,99.03,8,Completed,DOCK-5,6,11
2026-04-24 00:00:00,OP010,Sarah Laurent,E,Night,50,1,719.9,150,97.94,1,Completed,DOCK-2,7,7
2026-04-24 00:00:00,OP013,Raphael Lefebvre,C,Night,39,0,553.8,117,99.53,3,Completed,DOCK-5,6,0
2026-04-24 00:00:00,OP009,Jules Moreau,D,Night,34,0,339.6,68,95.89,2,Completed,DOCK-1,9,3
2026-04-24 00:00:00,OP018,Lina Bonnet,C,Night,47,0,578.5,47,97.47,4,Completed,DOCK-2,1,3
2026-04-24 00:00:00,OP012,Camille Michel,B,Night,36,0,446.6,108,97.26,5,Completed,DOCK-4,7,2
2026-04-24 00:00:00,OP014,Ines Leroy,D,Night,30,0,315.2,30,98.99,2,Completed,DOCK-6,8,5
2026-04-24 00:00:00,OP008,Lea Durand,C,Night,40,0,437.9,40,97.69,5,Cancelled,DOCK-8,6,2
2026-04-24 00:00:00,OP001,Lucas Martin,A,Night,40,4,357.9,80,98.13,5,Completed,DOCK-1,1,3
2026-04-24 00:00:00,OP017,Liam Girard,B,Night,36,0,384.7,108,95.85,1,Delayed,DOCK-1,3,2
2026-04-24 00:00:00,OP015,Tom Roux,E,Night,49,0,705.0,147,98.2,3,Completed,DOCK-7,6,8
2026-04-24 01:00:00,OP016,Jade Fournier,A,Night,36,0,486.7,108,97.82,6,Completed,DOCK-8,1,7
2026-04-24 01:00:00,OP017,Liam Girard,B,Night,34,1,443.9,102,97.98,2,Cancelled,DOCK-1,9,5
2026-04-24 01:00:00,OP002,Emma Bernard,B,Night,50,1,573.8,50,97.98,1,Delayed,DOCK-2,4,1
2026-04-24 01:00:00,OP007,Nathan Petit,B,Night,39,0,475.2,78,99.82,6,Completed,DOCK-7,6,7
2026-04-24 01:00:00,OP014,Ines Leroy,D,Night,31,0,359.8,93,98.26,1,Completed,DOCK-6,1,7
2026-04-24 01:00:00,OP012,Camille Michel,B,Night,37,2,367.6,37,98.42,2,Delayed,DOCK-4,0,8
2026-04-24 01:00:00,OP004,Chloe Thomas,D,Night,49,1,521.2,147,97.98,2,Completed,DOCK-4,6,7
2026-04-24 01:00:00,OP013,Raphael Lefebvre,C,Night,34,0,433.9,68,98.38,3,Completed,DOCK-5,8,2
2026-04-24 01:00:00,OP019,Noah Lambert,D,Night,36,0,504.6,72,96.87,4,Completed,DOCK-3,10,0
2026-04-24 01:00:00,OP003,Hugo Dubois,C,Night,40,1,439.6,80,98.64,4,Completed,DOCK-3,3,7
2026-04-24 01:00:00,OP018,Lina Bonnet,C,Night,40,0,434.2,80,99.85,5,Completed,DOCK-2,4,1
2026-04-24 01:00:00,OP006,Manon Richard,A,Night,29,0,348.9,29,97.34,5,Completed,DOCK-6,8,10
2026-04-24 01:00:00,OP010,Sarah Laurent,E,Night,42,0,549.5,84,98.5,5,Completed,DOCK-2,9,3
2026-04-24 01:00:00,OP011,Adam Simon,A,Night,27,0,308.0,27,97.86,3,Completed,DOCK-3,10,8
2026-04-24 01:00:00,OP008,Lea Durand,C,Night,39,0,386.0,78,96.71,5,Completed,DOCK-8,5,7
2026-04-24 02:00:00,OP006,Manon Richard,A,Night,36,0,426.6,72,99.82,5,Cancelled,DOCK-6,11,9
2026-04-24 02:00:00,OP010,Sarah Laurent,E,Night,40,0,563.8,80,98.46,6,Completed,DOCK-2,5,10
2026-04-24 02:00:00,OP015,Tom Roux,E,Night,40,0,370.9,80,99.16,3,Delayed,DOCK-7,5,8
2026-04-24 02:00:00,OP013,Raphael Lefebvre,C,Night,47,0,656.7,141,99.16,6,Completed,DOCK-5,1,8
2026-04-24 02:00:00,OP002,Emma Bernard,B,Night,45,0,648.6,135,98.61,6,Completed,DOCK-2,1,5
2026-04-24 02:00:00,OP005,Louis Robert,E,Night,36,0,391.6,72,96.69,2,Delayed,DOCK-5,8,0
2026-04-24 02:00:00,OP018,Lina Bonnet,C,Night,40,0,387.1,120,97.58,2,Completed,DOCK-2,2,1
2026-04-24 02:00:00,OP007,Nathan Petit,B,Night,45,0,593.0,90,98.64,4,Completed,DOCK-7,0,1
2026-04-24 02:00:00,OP004,Chloe Thomas,D,Night,51,1,488.9,102,97.63,7,Completed,DOCK-4,9,5
2026-04-24 02:00:00,OP009,Jules Moreau,D,Night,29,1,297.3,29,97.45,3,Completed,DOCK-1,10,9
2026-04-24 02:00:00,OP017,Liam Girard,B,Night,32,1,317.3,32,98.78,5,Completed,DOCK-1,5,0
2026-04-24 02:00:00,OP012,Camille Michel,B,Night,26,1,240.0,52,97.42,3,Completed,DOCK-4,10,4
2026-04-24 02:00:00,OP008,Lea Durand,C,Night,32,0,287.4,64,97.97,3,Completed,DOCK-8,5,2
2026-04-24 02:00:00,OP011,Adam Simon,A,Night,33,0,430.9,66,98.34,1,Completed,DOCK-3,7,0
2026-04-24 02:00:00,OP003,Hugo Dubois,C,Night,38,0,430.2,114,96.24,4,Cancelled,DOCK-3,3,8
2026-04-24 03:00:00,OP001,Lucas Martin,A,Night,28,0,241.7,28,97.24,7,Completed,DOCK-1,1,1
2026-04-24 03:00:00,OP002,Emma Bernard,B,Night,40,0,466.8,120,96.37,3,Delayed,DOCK-2,8,10
2026-04-24 03:00:00,OP017,Liam Girard,B,Night,36,0,438.7,72,98.15,5,Delayed,DOCK-1,6,5
2026-04-24 03:00:00,OP014,Ines Leroy,D,Night,31,0,407.4,93,96.94,1,Delayed,DOCK-6,2,2
2026-04-24 03:00:00,OP006,Manon Richard,A,Night,30,0,326.0,60,97.18,2,Completed,DOCK-6,6,9
2026-04-24 03:00:00,OP018,Lina Bonnet,C,Night,36,0,344.7,108,97.77,1,Completed,DOCK-2,0,1
2026-04-24 03:00:00,OP007,Nathan Petit,B,Night,48,0,408.5,144,98.24,4,Completed,DOCK-7,11,10
2026-04-24 03:00:00,OP016,Jade Fournier,A,Night,38,0,403.7,114,98.79,2,Delayed,DOCK-8,4,2
2026-04-24 03:00:00,OP013,Raphael Lefebvre,C,Night,43,0,560.1,129,99.1,1,Cancelled,DOCK-5,0,1
2026-04-24 03:00:00,OP010,Sarah Laurent,E,Night,40,0,377.3,120,98.96,2,Completed,DOCK-2,1,3
2026-04-24 03:00:00,OP008,Lea Durand,C,Night,38,0,381.4,38,97.31,2,Completed,DOCK-8,5,8
2026-04-24 03:00:00,OP005,Louis Robert,E,Night,40,0,545.4,40,97.94,3,Completed,DOCK-5,8,7
2026-04-24 03:00:00,OP020,Mila Faure,E,Night,39,0,472.5,39,98.79,2,Completed,DOCK-4,10,0
2026-04-24 03:00:00,OP019,Noah Lambert,D,Night,41,0,414.1,82,96.23,4,Completed,DOCK-3,10,11
2026-04-24 04:00:00,OP017,Liam Girard,B,Night,40,0,575.4,120,98.27,4,Completed,DOCK-1,7,3
2026-04-24 04:00:00,OP010,Sarah Laurent,E,Night,39,0,418.4,78,98.1,5,Completed,DOCK-2,9,10
2026-04-24 04:00:00,OP004,Chloe Thomas,D,Night,49,0,614.9,49,98.37,2,Completed,DOCK-4,6,11
2026-04-24 04:00:00,OP016,Jade Fournier,A,Night,37,0,332.8,74,99.44,1,Completed,DOCK-8,5,2
2026-04-24 04:00:00,OP003,Hugo Dubois,C,Night,27,1,272.4,54,97.93,5,Completed,DOCK-3,7,4
2026-04-24 04:00:00,OP001,Lucas Martin,A,Night,25,0,268.3,75,98.2,2,Completed,DOCK-1,8,9
2026-04-24 04:00:00,OP002,Emma Bernard,B,Night,38,2,390.7,76,98.53,4,Delayed,DOCK-2,8,9
2026-04-24 04:00:00,OP011,Adam Simon,A,Night,42,0,455.7,42,99.15,4,Completed,DOCK-3,11,5
2026-04-24 04:00:00,OP015,Tom Roux,E,Night,52,1,509.4,52,98.5,2,Delayed,DOCK-7,0,5
2026-04-24 04:00:00,OP009,Jules Moreau,D,Night,29,0,277.3,87,97.1,2,Completed,DOCK-1,8,0
2026-04-24 04:00:00,OP018,Lina Bonnet,C,Night,45,0,571.7,90,99.13,7,Delayed,DOCK-2,2,1
2026-04-24 05:00:00,OP004,Chloe Thomas,D,Night,39,0,386.3,117,95.92,5,Completed,DOCK-4,7,11
2026-04-24 05:00:00,OP015,Tom Roux,E,Night,34,1,373.0,68,96.9,3,Cancelled,DOCK-7,5,10
2026-04-24 05:00:00,OP010,Sarah Laurent,E,Night,42,0,595.4,126,96.46,2,Completed,DOCK-2,0,9
2026-04-24 05:00:00,OP011,Adam Simon,A,Night,40,1,462.3,120,98.14,6,Cancelled,DOCK-3,6,10
2026-04-24 05:00:00,OP018,Lina Bonnet,C,Night,45,0,573.5,90,97.09,3,Completed,DOCK-2,9,10
2026-04-24 05:00:00,OP013,Raphael Lefebvre,C,Night,42,1,401.9,84,99.9,1,Completed,DOCK-5,9,0
2026-04-24 05:00:00,OP019,Noah Lambert,D,Night,42,1,516.8,126,97.5,3,Completed,DOCK-3,9,5
2026-04-24 05:00:00,OP017,Liam Girard,B,Night,35,0,365.1,70,99.25,2,Completed,DOCK-1,1,0
2026-04-24 05:00:00,OP007,Nathan Petit,B,Night,43,0,396.6,129,97.73,6,Completed,DOCK-7,7,7
2026-04-24 05:00:00,OP009,Jules Moreau,D,Night,38,1,516.8,38,98.23,1,Completed,DOCK-1,2,7
2026-04-24 05:00:00,OP016,Jade Fournier,A,Night,40,1,341.4,40,98.12,2,Completed,DOCK-8,8,6
2026-04-24 05:00:00,OP003,Hugo Dubois,C,Night,39,0,549.9,39,98.05,5,Completed,DOCK-3,6,11
2026-04-24 05:00:00,OP006,Manon Richard,A,Night,31,0,323.8,31,98.46,2,Completed,DOCK-6,4,4
2026-04-24 06:00:00,OP015,Tom Roux,E,Morning,82,1,831.3,164,99.64,5,Delayed,DOCK-7,1,10
2026-04-24 06:00:00,OP017,Liam Girard,B,Morning,70,1,645.5,70,99.04,3,Completed,DOCK-1,11,6
2026-04-24 06:00:00,OP018,Lina Bonnet,C,Morning,74,0,640.4,148,98.41,3,Completed,DOCK-2,11,8
2026-04-24 06:00:00,OP010,Sarah Laurent,E,Morning,73,2,975.0,146,97.58,5,Completed,DOCK-2,8,4
2026-04-24 06:00:00,OP014,Ines Leroy,D,Morning,64,0,921.3,192,99.07,3,Completed,DOCK-6,3,2
2026-04-24 06:00:00,OP003,Hugo Dubois,C,Morning,74,0,747.3,148,98.28,5,Completed,DOCK-3,9,2
2026-04-24 06:00:00,OP011,Adam Simon,A,Morning,74,1,645.5,74,99.44,5,Completed,DOCK-3,9,10
2026-04-24 06:00:00,OP020,Mila Faure,E,Morning,68,2,799.4,204,97.6,7,Completed,DOCK-4,4,8
2026-04-24 06:00:00,OP004,Chloe Thomas,D,Morning,74,1,949.0,74,99.16,4,Completed,DOCK-4,0,0
2026-04-24 06:00:00,OP008,Lea Durand,C,Morning,65,1,872.5,195,97.14,5,Completed,DOCK-8,11,3
2026-04-24 06:00:00,OP016,Jade Fournier,A,Morning,67,0,726.3,67,97.81,5,Completed,DOCK-8,2,1
2026-04-24 06:00:00,OP013,Raphael Lefebvre,C,Morning,72,2,700.5,144,98.53,10,Completed,DOCK-5,10,4
2026-04-24 06:00:00,OP005,Louis Robert,E,Morning,81,2,1063.5,81,98.34,8,Completed,DOCK-5,4,1
2026-04-24 07:00:00,OP017,Liam Girard,B,Morning,74,0,936.4,74,97.17,4,Completed,DOCK-1,5,1
2026-04-24 07:00:00,OP006,Manon Richard,A,Morning,64,0,562.7,128,97.68,4,Completed,DOCK-6,4,10
2026-04-24 07:00:00,OP020,Mila Faure,E,Morning,61,1,763.0,61,97.61,2,Completed,DOCK-4,7,10
2026-04-24 07:00:00,OP011,Adam Simon,A,Morning,64,1,843.0,128,98.01,2,Completed,DOCK-3,8,9
2026-04-24 07:00:00,OP014,Ines Leroy,D,Morning,65,1,552.6,130,99.9,4,Completed,DOCK-6,0,10
2026-04-24 07:00:00,OP012,Camille Michel,B,Morning,69,3,657.7,138,97.64,7,Completed,DOCK-4,0,0
2026-04-24 07:00:00,OP004,Chloe Thomas,D,Morning,71,2,886.5,213,98.19,4,Completed,DOCK-4,10,4
2026-04-24 07:00:00,OP010,Sarah Laurent,E,Morning,78,1,1064.3,234,98.14,7,Completed,DOCK-2,11,1
2026-04-24 07:00:00,OP013,Raphael Lefebvre,C,Morning,71,2,856.2,213,99.01,3,Completed,DOCK-5,3,8
2026-04-24 07:00:00,OP008,Lea Durand,C,Morning,79,2,1050.7,158,96.7,7,Completed,DOCK-8,5,10
2026-04-24 08:00:00,OP009,Jules Moreau,D,Morning,58,0,810.0,58,99.15,6,Completed,DOCK-1,1,3
2026-04-24 08:00:00,OP017,Liam Girard,B,Morning,76,4,907.5,152,97.51,6,Completed,DOCK-1,6,9
2026-04-24 08:00:00,OP019,Noah Lambert,D,Morning,65,0,778.3,195,97.08,5,Completed,DOCK-3,0,3
2026-04-24 08:00:00,OP006,Manon Richard,A,Morning,59,0,812.3,118,97.06,4,Completed,DOCK-6,9,6
2026-04-24 08:00:00,OP002,Emma Bernard,B,Morning,66,0,692.4,66,99.0,4,Completed,DOCK-2,8,6
2026-04-24 08:00:00,OP010,Sarah Laurent,E,Morning,77,2,1067.1,231,98.07,7,Completed,DOCK-2,9,2
2026-04-24 08:00:00,OP018,Lina Bonnet,C,Morning,81,1,708.7,162,98.29,7,Completed,DOCK-2,1,8
2026-04-24 08:00:00,OP015,Tom Roux,E,Morning,79,4,868.5,79,98.56,5,Completed,DOCK-7,2,1
2026-04-24 08:00:00,OP008,Lea Durand,C,Morning,78,0,1117.1,156,99.04,6,Completed,DOCK-8,7,7
2026-04-24 08:00:00,OP011,Adam Simon,A,Morning,69,0,603.4,138,98.99,10,Completed,DOCK-3,11,3
2026-04-24 08:00:00,OP005,Louis Robert,E,Morning,72,2,907.0,144,97.65,4,Completed,DOCK-5,8,10
2026-04-24 08:00:00,OP004,Chloe Thomas,D,Morning,76,1,982.6,76,98.67,9,Completed,DOCK-4,6,6
2026-04-24 08:00:00,OP013,Raphael Lefebvre,C,Morning,68,2,823.2,68,98.29,4,Completed,DOCK-5,7,2
2026-04-24 08:00:00,OP014,Ines Leroy,D,Morning,62,0,714.6,124,97.13,10,Completed,DOCK-6,8,2
2026-04-24 08:00:00,OP012,Camille Michel,B,Morning,55,0,635.5,55,97.34,5,Completed,DOCK-4,10,7
2026-04-24 09:00:00,OP009,Jules Moreau,D,Morning,62,0,786.0,124,97.96,5,Completed,DOCK-1,6,10
2026-04-24 09:00:00,OP003,Hugo Dubois,C,Morning,59,1,610.9,177,96.8,6,Completed,DOCK-3,9,1
2026-04-24 09:00:00,OP006,Manon Richard,A,Morning,69,2,640.2,207,96.47,5,Completed,DOCK-6,0,3
2026-04-24 09:00:00,OP002,Emma Bernard,B,Morning,73,0,905.7,146,98.46,5,Completed,DOCK-2,3,1
2026-04-24 09:00:00,OP011,Adam Simon,A,Morning,65,0,722.8,65,97.82,4,Completed,DOCK-3,6,1
2026-04-24 09:00:00,OP016,Jade Fournier,A,Morning,63,2,745.7,126,97.18,4,Completed,DOCK-8,2,6
2026-04-24 09:00:00,OP005,Louis Robert,E,Morning,72,1,681.1,72,97.99,6,Completed,DOCK-5,9,8
2026-04-24 09:00:00,OP018,Lina Bonnet,C,Morning,78,2,730.2,78,96.83,4,Completed,DOCK-2,11,1
2026-04-24 09:00:00,OP017,Liam Girard,B,Morning,71,1,867.7,71,97.3,6,Completed,DOCK-1,8,0
2026-04-24 10:00:00,OP017,Liam Girard,B,Morning,63,0,630.0,63,98.05,4,Completed,DOCK-1,11,6
2026-04-24 10:00:00,OP002,Emma Bernard,B,Morning,71,0,749.1,213,98.19,6,Completed,DOCK-2,0,4
2026-04-24 10:00:00,OP013,Raphael Lefebvre,C,Morning,64,0,668.0,192,98.53,5,Completed,DOCK-5,1,9
2026-04-24 10:00:00,OP019,Noah Lambert,D,Morning,68,1,805.8,136,98.83,3,Completed,DOCK-3,6,7
2026-04-24 10:00:00,OP010,Sarah Laurent,E,Morning,83,2,965.4,83,98.12,9,Completed,DOCK-2,8,5
2026-04-24 10:00:00,OP009,Jules Moreau,D,Morning,62,2,671.2,124,98.81,4,Completed,DOCK-1,3,5
2026-04-24 10:00:00,OP007,Nathan Petit,B,Morning,77,0,687.1,154,99.26,10,Completed,DOCK-7,10,10
2026-04-24 10:00:00,OP015,Tom Roux,E,Morning,73,1,977.2,219,97.79,6,Completed,DOCK-7,6,8
2026-04-24 10:00:00,OP005,Louis Robert,E,Morning,67,1,632.0,67,98.19,4,Completed,DOCK-5,4,1
2026-04-24 10:00:00,OP001,Lucas Martin,A,Morning,81,1,1136.1,162,97.14,7,Completed,DOCK-1,0,8
2026-04-24 10:00:00,OP006,Manon Richard,A,Morning,59,1,773.4,118,99.82,5,Completed,DOCK-6,6,4
2026-04-24 11:00:00,OP009,Jules Moreau,D,Morning,65,1,670.9,195,96.84,11,Completed,DOCK-1,9,10
2026-04-24 11:00:00,OP015,Tom Roux,E,Morning,71,1,1025.5,142,99.16,7,Completed,DOCK-7,10,10
2026-04-24 11:00:00,OP006,Manon Richard,A,Morning,66,1,718.3,132,97.63,3,Completed,DOCK-6,2,11
2026-04-24 11:00:00,OP020,Mila Faure,E,Morning,58,0,822.3,116,97.63,6,Completed,DOCK-4,0,5
2026-04-24 11:00:00,OP002,Emma Bernard,B,Morning,72,1,717.5,216,98.87,2,Cancelled,DOCK-2,3,1
2026-04-24 11:00:00,OP011,Adam Simon,A,Morning,65,1,559.1,195,98.92,6,Completed,DOCK-3,4,3
2026-04-24 11:00:00,OP018,Lina Bonnet,C,Morning,78,1,723.5,234,98.3,7,Completed,DOCK-2,4,8
2026-04-24 11:00:00,OP013,Raphael Lefebvre,C,Morning,75,1,845.3,225,97.13,8,Delayed,DOCK-5,11,5
2026-04-24 11:00:00,OP007,Nathan Petit,B,Morning,73,1,966.3,219,97.97,6,Completed,DOCK-7,10,2
2026-04-24 11:00:00,OP014,Ines Leroy,D,Morning,21,1,197.2,42,97.41,1,Completed,DOCK-6,2,1
2026-04-24 11:00:00,OP019,Noah Lambert,D,Morning,57,0,536.9,57,98.72,9,Completed,DOCK-3,8,11
2026-04-24 12:00:00,OP009,Jules Moreau,D,Morning,56,0,636.9,168,97.15,6,Completed,DOCK-1,9,9
2026-04-24 12:00:00,OP002,Emma Bernard,B,Morning,68,0,759.8,68,98.08,5,Completed,DOCK-2,7,10
2026-04-24 12:00:00,OP012,Camille Michel,B,Morning,55,1,690.8,165,98.23,5,Completed,DOCK-4,4,7
2026-04-24 12:00:00,OP017,Liam Girard,B,Morning,59,0,764.0,177,97.5,6,Completed,DOCK-1,7,4
2026-04-24 12:00:00,OP015,Tom Roux,E,Morning,66,0,602.3,66,98.27,11,Completed,DOCK-7,10,1
2026-04-24 12:00:00,OP005,Louis Robert,E,Morning,69,0,718.7,138,98.04,5,Completed,DOCK-5,7,0
2026-04-24 12:00:00,OP001,Lucas Martin,A,Morning,54,1,763.8,162,97.23,4,Completed,DOCK-1,1,9
2026-04-24 12:00:00,OP010,Sarah Laurent,E,Morning,73,0,1035.3,219,98.46,4,Completed,DOCK-2,10,11
2026-04-24 12:00:00,OP013,Raphael Lefebvre,C,Morning,68,0,703.3,68,97.66,6,Completed,DOCK-5,11,7
2026-04-24 12:00:00,OP019,Noah Lambert,D,Morning,65,0,558.3,195,97.96,11,Completed,DOCK-3,9,0
2026-04-24 12:00:00,OP006,Manon Richard,A,Morning,66,0,569.4,66,98.01,6,Delayed,DOCK-6,6,3
2026-04-24 12:00:00,OP003,Hugo Dubois,C,Morning,63,0,775.4,126,98.86,6,Completed,DOCK-3,8,3
2026-04-24 12:00:00,OP004,Chloe Thomas,D,Morning,74,0,728.6,222,99.05,4,Completed,DOCK-4,6,2
2026-04-24 12:00:00,OP011,Adam Simon,A,Morning,68,2,892.4,136,97.73,8,Completed,DOCK-3,4,0
2026-04-24 13:00:00,OP014,Ines Leroy,D,Morning,62,1,646.2,62,97.94,6,Delayed,DOCK-6,5,8
2026-04-24 13:00:00,OP016,Jade Fournier,A,Morning,23,0,221.9,69,98.29,4,Completed,DOCK-8,5,11
2026-04-24 13:00:00,OP011,Adam Simon,A,Morning,70,1,740.5,210,97.4,5,Completed,DOCK-3,10,3
2026-04-24 13:00:00,OP019,Noah Lambert,D,Morning,74,1,808.3,222,98.09,6,Completed,DOCK-3,5,5
2026-04-24 13:00:00,OP005,Louis Robert,E,Morning,70,0,859.9,70,98.47,3,Completed,DOCK-5,0,0
2026-04-24 13:00:00,OP002,Emma Bernard,B,Morning,73,1,1003.5,146,98.01,7,Completed,DOCK-2,8,7
2026-04-24 13:00:00,OP010,Sarah Laurent,E,Morning,83,2,1135.6,166,96.57,5,Completed,DOCK-2,0,10
2026-04-24 13:00:00,OP013,Raphael Lefebvre,C,Morning,70,2,992.5,140,97.49,7,Completed,DOCK-5,9,3
2026-04-24 13:00:00,OP001,Lucas Martin,A,Morning,56,2,482.9,168,98.08,1,Completed,DOCK-1,4,8
2026-04-24 13:00:00,OP018,Lina Bonnet,C,Morning,68,0,936.2,136,97.23,10,Completed,DOCK-2,5,9
2026-04-24 13:00:00,OP008,Lea Durand,C,Morning,73,3,991.3,146,98.84,4,Completed,DOCK-8,1,2
2026-04-24 13:00:00,OP004,Chloe Thomas,D,Morning,71,0,826.5,213,99.18,13,Completed,DOCK-4,2,8
2026-04-24 14:00:00,OP007,Nathan Petit,B,Afternoon,55,1,516.3,165,97.45,6,Completed,DOCK-7,6,0
2026-04-24 14:00:00,OP011,Adam Simon,A,Afternoon,56,1,568.5,56,97.2,4,Completed,DOCK-3,3,1
2026-04-24 14:00:00,OP017,Liam Girard,B,Afternoon,52,1,631.9,52,99.31,3,Completed,DOCK-1,2,4
2026-04-24 14:00:00,OP016,Jade Fournier,A,Afternoon,59,0,812.7,59,97.78,4,Completed,DOCK-8,2,7
2026-04-24 14:00:00,OP020,Mila Faure,E,Afternoon,51,1,667.5,51,98.27,2,Completed,DOCK-4,10,5
2026-04-24 14:00:00,OP009,Jules Moreau,D,Afternoon,52,2,746.5,104,97.99,2,Completed,DOCK-1,4,10
2026-04-24 14:00:00,OP010,Sarah Laurent,E,Afternoon,61,1,681.8,122,97.62,3,Completed,DOCK-2,5,4
2026-04-24 14:00:00,OP019,Noah Lambert,D,Afternoon,60,0,662.5,60,97.38,7,Completed,DOCK-3,0,7
2026-04-24 14:00:00,OP005,Louis Robert,E,Afternoon,61,0,757.8,61,98.49,4,Completed,DOCK-5,4,0
2026-04-24 14:00:00,OP013,Raphael Lefebvre,C,Afternoon,50,0,539.1,100,97.91,5,Completed,DOCK-5,4,5
2026-04-24 14:00:00,OP004,Chloe Thomas,D,Afternoon,59,0,643.1,59,98.5,2,Completed,DOCK-4,1,5
2026-04-24 14:00:00,OP001,Lucas Martin,A,Afternoon,46,1,414.4,92,99.2,5,Completed,DOCK-1,1,3
2026-04-24 14:00:00,OP015,Tom Roux,E,Afternoon,66,3,671.5,198,97.9,7,Completed,DOCK-7,5,3
2026-04-24 14:00:00,OP018,Lina Bonnet,C,Afternoon,64,0,807.0,128,97.42,5,Completed,DOCK-2,0,11
2026-04-24 14:00:00,OP006,Manon Richard,A,Afternoon,60,3,818.3,120,97.74,7,Completed,DOCK-6,2,5
2026-04-24 15:00:00,OP020,Mila Faure,E,Afternoon,52,0,752.5,104,97.42,2,Completed,DOCK-4,5,7
2026-04-24 15:00:00,OP015,Tom Roux,E,Afternoon,68,0,690.0,68,98.47,6,Completed,DOCK-7,3,1
